bottled beer;;;;
zwieback;;;;
root vegetables;sliced cheese;;;
sausage;rolls/buns;fruit/vegetable juice;cake bar;
condensed milk;coffee;shopping bags;;
citrus fruit;other vegetables;beverages;snack products;
other vegetables;hard cheese;frozen vegetables;fruit/vegetable juice;long life bakery product
pet care;;;;
yogurt;canned beer;;;
pip fruit;condensed milk;bottled beer;red/blush wine;chocolate
whole milk;brown bread;soda;bottled beer;salty snack
other vegetables;ice cream;;;
meat;ice cream;rolls/buns;soda;long life bakery product
whole milk;;;;
rolls/buns;dishes;;;
ham;root vegetables;butter;UHT-milk;rolls/buns
honey;flower (seeds);;;
chicken;citrus fruit;cat food;white wine;shopping bags
white wine;;;;
semi-finished bread;bottled beer;red/blush wine;;
frankfurter;pork;whole milk;yogurt;UHT-milk
other vegetables;curd;whipped/sour cream;pastry;baking powder
whole milk;pasta;long life bakery product;chocolate;
sausage;;;;
tropical fruit;root vegetables;whole milk;hard cheese;curd cheese
other vegetables;whole milk;soda;;
soda;bottled beer;;;
specialty bar;;;;
pork;berries;whole milk;butter;yogurt
butter;sliced cheese;frozen dessert;rolls/buns;pastry
yogurt;napkins;;;
tropical fruit;pip fruit;grapes;;
bottled beer;;;;
sausage;pip fruit;berries;whole milk;curd
grapes;hard cheese;;;
pork;beef;whole milk;frozen vegetables;sugar
citrus fruit;;;;
yogurt;liquor (appetizer);nut snack;long life bakery product;hygiene articles
brandy;liquor;liquor (appetizer);long life bakery product;dish cleaner
turkey;frozen potato products;soda;;
whole milk;cake bar;;;
finished products;grapes;other vegetables;curd;beverages
onions;other vegetables;soft cheese;hard cheese;salad dressing
yogurt;specialty chocolate;;;
curd;seasonal products;female sanitary products;;
beef;root vegetables;onions;herbs;whole milk
misc. beverages;;;;
sausage;whole milk;curd;bottled beer;
citrus fruit;whipped/sour cream;brown bread;bottled water;hygiene articles
chicken;pork;herbs;other vegetables;canned fish
other vegetables;butter milk;bottled water;bottled beer;
ice cream;;;;
sausage;chicken;grapes;whole milk;cream cheese 
tropical fruit;whole milk;salty snack;kitchen towels;
pip fruit;butter;soft cheese;white bread;misc. beverages
grapes;brown bread;;;
berries;whole milk;;;
bottled water;;;;
pork;tropical fruit;nuts/prunes;rolls/buns;newspapers
pork;tropical fruit;processed cheese;specialty vegetables;bottled water
sausage;rolls/buns;;;
rolls/buns;;;;
whole milk;ice cream;soda;;
beef;citrus fruit;grapes;berries;butter milk
beef;soft cheese;chewing gum;;
ham;tropical fruit;root vegetables;other vegetables;whole milk
other vegetables;butter;;;
hamburger meat;hard cheese;sauces;coffee;toilet cleaner
berries;whole milk;whipped/sour cream;pastry;soda
sausage;processed cheese;white bread;;
citrus fruit;other vegetables;UHT-milk;domestic eggs;white bread
whole milk;curd;yogurt;whipped/sour cream;margarine
citrus fruit;;;;
bottled water;long life bakery product;;;
sausage;mayonnaise;rolls/buns;shopping bags;
meat;other vegetables;whole milk;pastry;soda
tropical fruit;coffee;candy;soap;shopping bags
pip fruit;whole milk;brown bread;fruit/vegetable juice;bottled beer
other vegetables;canned beer;shopping bags;;
berries;frozen vegetables;frozen meals;;
other vegetables;butter;beverages;soda;photo/film
frankfurter;root vegetables;butter milk;canned fish;bottled beer
sausage;whole milk;domestic eggs;sugar;coffee
meat;hamburger meat;onions;other vegetables;condensed milk
yogurt;oil;pickled vegetables;fruit/vegetable juice;salty snack
canned beer;cookware;;;
whole milk;yogurt;cream cheese ;frozen meals;shopping bags
sausage;other vegetables;;;
frankfurter;other vegetables;;;
frankfurter;citrus fruit;other vegetables;whole milk;yogurt
sausage;citrus fruit;tropical fruit;root vegetables;butter milk
citrus fruit;root vegetables;other vegetables;dessert;pastry
frozen meals;soda;napkins;;
sausage;citrus fruit;whole milk;sliced cheese;frozen meals
whole milk;brown bread;flower (seeds);;
ham;whole milk;sliced cheese;spread cheese;brown bread
cling film/bags;;;;
chicken;;;;
red/blush wine;;;;
chicken;grapes;whole milk;yogurt;sliced cheese
hamburger meat;root vegetables;other vegetables;dessert;rolls/buns
bottled water;soda;;;
curd;whipped/sour cream;;;
frankfurter;rolls/buns;ketchup;soda;
turkey;whole milk;liquor (appetizer);shopping bags;
tropical fruit;whole milk;rolls/buns;prosecco;salty snack
other vegetables;yogurt;whipped/sour cream;brown bread;margarine
pip fruit;bottled water;candy;;
meat;rolls/buns;soda;bottled beer;
sausage;beef;root vegetables;other vegetables;white bread
mayonnaise;white wine;shopping bags;;
soda;specialty chocolate;male cosmetics;shopping bags;
pork;;;;
rolls/buns;;;;
soda;;;;
whole milk;rolls/buns;;;
berries;;;;
ham;;;;
rolls/buns;liquor;;;
rolls/buns;canned beer;;;
onions;whole milk;yogurt;rolls/buns;brown bread
whole milk;yogurt;domestic eggs;baking powder;newspapers
yogurt;condensed milk;sliced cheese;rolls/buns;margarine
rolls/buns;;;;
whole milk;;;;
rolls/buns;;;;
rolls/buns;bottled beer;;;
pip fruit;berries;other vegetables;butter;yogurt
frankfurter;whipped/sour cream;sugar;fruit/vegetable juice;napkins
turkey;grapes;other vegetables;hard cheese;frozen vegetables
onions;other vegetables;roll products ;bottled beer;liquor (appetizer)
beef;pip fruit;other vegetables;whole milk;frozen vegetables
sausage;citrus fruit;berries;whipped/sour cream;rolls/buns
other vegetables;soft cheese;soda;bottled beer;
chicken;tropical fruit;berries;whole milk;whipped/sour cream
sausage;pork;beef;pip fruit;grapes
tropical fruit;pip fruit;whole milk;rolls/buns;coffee
tropical fruit;root vegetables;butter;pasta;soda
pip fruit;UHT-milk;curd cheese;coffee;
yogurt;soda;;;
tropical fruit;root vegetables;whole milk;butter;curd
soda;canned beer;;;
rolls/buns;soda;;;
condensed milk;;;;
domestic eggs;pastry;margarine;cooking chocolate;
candles;;;;
butter milk;brown bread;pastry;;
whole milk;curd;semi-finished bread;;
beef;herbs;whole milk;pickled vegetables;cat food
meat;beef;berries;other vegetables;curd
citrus fruit;whole milk;domestic eggs;;
beef;hamburger meat;tropical fruit;pip fruit;root vegetables
UHT-milk;sugar;soda;;
berries;whole milk;flour;baking powder;dog food
rolls/buns;;;;
whole milk;butter milk;yogurt;beverages;bottled water
pork;whole milk;;;
candles;;;;
pork;other vegetables;whipped/sour cream;rolls/buns;brown bread
salt;detergent;;;
citrus fruit;tropical fruit;whole milk;frozen meals;rolls/buns
other vegetables;whole milk;frozen vegetables;;
pastry;;;;
waffles;;;;
curd;rolls/buns;pastry;;
whole milk;rolls/buns;oil;detergent;shopping bags
sausage;root vegetables;other vegetables;frozen vegetables;rolls/buns
soda;fruit/vegetable juice;long life bakery product;;
ice cream;brown bread;pastry;napkins;
tropical fruit;whole milk;butter milk;brown bread;bottled water
ham;pip fruit;root vegetables;other vegetables;whole milk
meat;tropical fruit;rolls/buns;instant coffee;soda
berries;yogurt;domestic eggs;rolls/buns;
other vegetables;whole milk;rolls/buns;long life bakery product;flower (seeds)
beef;white bread;;;
bottled beer;;;;
butter;pastry;cat food;canned beer;hygiene articles
whole milk;rolls/buns;white bread;soap;
citrus fruit;whole milk;snack products;;
frankfurter;tropical fruit;whole milk;;
sausage;chicken;tropical fruit;onions;other vegetables
hygiene articles;;;;
frankfurter;sausage;beef;citrus fruit;pip fruit
shopping bags;;;;
beef;margarine;;;
canned beer;;;;
frankfurter;pork;dessert;UHT-milk;margarine
frankfurter;beef;berries;other vegetables;whole milk
whole milk;specialty bar;;;
beef;other vegetables;rolls/buns;pastry;soap
canned beer;;;;
canned beer;;;;
whole milk;pastry;cocoa drinks;newspapers;
whole milk;instant coffee;bottled beer;;
ham;whipped/sour cream;frozen vegetables;rolls/buns;seasonal products
brandy;;;;
frankfurter;grapes;yogurt;coffee;bottled water
root vegetables;other vegetables;whole milk;butter milk;frozen meals
hygiene articles;;;;
hamburger meat;packaged fruit/vegetables;whole milk;whipped/sour cream;rolls/buns
sausage;red/blush wine;newspapers;;
meat;whole milk;curd;sliced cheese;flour
tropical fruit;whole milk;beverages;processed cheese;pastry
root vegetables;onions;other vegetables;whole milk;frozen dessert
pip fruit;coffee;;;
yogurt;;;;
root vegetables;whole milk;curd;yogurt;
canned beer;;;;
pork;other vegetables;whole milk;cereals;
root vegetables;yogurt;brown bread;shopping bags;
sausage;packaged fruit/vegetables;UHT-milk;pastry;soups
chocolate;;;;
citrus fruit;whole milk;soft cheese;sliced cheese;cream cheese 
chicken;pastry;;;
whole milk;bottled water;bottled beer;;
packaged fruit/vegetables;;;;
whole milk;dessert;;;
beef;sugar;canned beer;;
ham;tropical fruit;;;
newspapers;;;;
frankfurter;processed cheese;domestic eggs;white bread;brown bread
whole milk;semi-finished bread;coffee;canned beer;
sausage;pip fruit;whole milk;curd;yogurt
domestic eggs;rolls/buns;coffee;canned beer;brandy
dishes;;;;
pork;beef;onions;yogurt;UHT-milk
tropical fruit;whole milk;cream cheese ;oil;cake bar
yogurt;syrup;chewing gum;newspapers;
hamburger meat;root vegetables;whole milk;whipped/sour cream;flour
canned beer;;;;
pet care;soda;chocolate;candy;
beef;berries;yogurt;whipped/sour cream;
chicken;root vegetables;yogurt;cream cheese ;napkins
yogurt;frozen vegetables;shopping bags;;
sugar;;;;
newspapers;;;;
hard cheese;frozen meals;;;
beef;root vegetables;bottled water;;
beverages;domestic eggs;misc. beverages;;
beef;whole milk;rolls/buns;pastry;cat food
rolls/buns;;;;
whole milk;yogurt;baking powder;detergent;flower (seeds)
chicken;;;;
sausage;hamburger meat;root vegetables;whole milk;domestic eggs
citrus fruit;grapes;;;
red/blush wine;sparkling wine;;;
whole milk;;;;
pip fruit;other vegetables;canned beer;;
turkey;tropical fruit;root vegetables;whole milk;newspapers
frankfurter;margarine;bottled water;red/blush wine;long life bakery product
canned beer;;;;
pastry;soda;chocolate;;
bottled water;brandy;whisky;;
whole milk;hard cheese;brown bread;bottled beer;hygiene articles
citrus fruit;yogurt;newspapers;;
whole milk;dessert;yogurt;canned fish;soda
bottled beer;brandy;whisky;chocolate;specialty chocolate
liquor;salty snack;chocolate;specialty chocolate;specialty bar
curd;coffee;soda;bottled beer;chocolate
other vegetables;whole milk;domestic eggs;margarine;fruit/vegetable juice
nuts/prunes;soda;chocolate;;
other vegetables;ice cream;oil;liqueur;specialty chocolate
UHT-milk;bottled water;fruit/vegetable juice;canned beer;
pork;frozen fish;domestic eggs;sugar;misc. beverages
sausage;soft cheese;rolls/buns;canned beer;
beverages;;;;
pastry;soda;specialty bar;;
root vegetables;whole milk;yogurt;domestic eggs;rolls/buns
root vegetables;spices;kitchen towels;;
beef;root vegetables;other vegetables;white bread;canned fruit
bathroom cleaner;;;;
yogurt;UHT-milk;cream cheese ;rolls/buns;brown bread
frankfurter;whole milk;yogurt;frozen fish;domestic eggs
curd cheese;frozen meals;;;
whole milk;cream cheese ;domestic eggs;margarine;canned beer
grapes;dessert;yogurt;beverages;frozen vegetables
bottled water;bottled beer;;;
butter milk;sliced cheese;;;
sliced cheese;rolls/buns;specialty chocolate;;
fruit/vegetable juice;chocolate;;;
female sanitary products;;;;
rolls/buns;canned beer;;;
canned beer;;;;
pip fruit;butter milk;cream cheese ;rolls/buns;
pip fruit;butter;rolls/buns;chocolate;
rolls/buns;brown bread;;;
beef;;;;
frozen fish;bottled beer;;;
soda;specialty chocolate;;;
canned beer;;;;
tropical fruit;;;;
packaged fruit/vegetables;canned fish;;;
rolls/buns;;;;
canned beer;;;;
butter;domestic eggs;flour;soups;baking powder
berries;soda;waffles;;
root vegetables;canned beer;candles;shopping bags;
meat;brown bread;soda;misc. beverages;kitchen towels
brown bread;;;;
citrus fruit;yogurt;UHT-milk;pastry;sauces
whole milk;popcorn;specialty chocolate;specialty bar;candy
soda;bottled beer;liquor;red/blush wine;shopping bags
root vegetables;other vegetables;packaged fruit/vegetables;rolls/buns;canned beer
tropical fruit;soda;;;
root vegetables;other vegetables;whole milk;butter;frozen vegetables
grapes;salty snack;;;
margarine;long life bakery product;;;
beef;frozen meals;dog food;;
yogurt;rolls/buns;vinegar;margarine;sparkling wine
butter;pastry;long life bakery product;shopping bags;
rolls/buns;bottled water;specialty chocolate;;
ham;other vegetables;hard cheese;pastry;chewing gum
frankfurter;whole milk;yogurt;rolls/buns;margarine
root vegetables;other vegetables;whole milk;processed cheese;mayonnaise
brown bread;salty snack;;;
hamburger meat;curd;hard cheese;flour;pasta
frankfurter;tropical fruit;berries;butter milk;yogurt
beef;curd;frozen vegetables;frozen dessert;rolls/buns
root vegetables;UHT-milk;ice cream;frozen potato products;bottled water
butter milk;specialty bar;napkins;;
sausage;pork;tropical fruit;root vegetables;other vegetables
tropical fruit;pastry;soda;chocolate;
canned beer;;;;
sausage;whole milk;brown bread;;
soda;;;;
tropical fruit;ketchup;shopping bags;;
tropical fruit;;;;
whole milk;frozen meals;rolls/buns;pastry;sugar
meat;nuts/prunes;canned beer;;
beef;root vegetables;waffles;newspapers;
chewing gum;seasonal products;;;
ice cream;;;;
other vegetables;soft cheese;specialty cheese;margarine;red/blush wine
frozen dessert;;;;
rolls/buns;bottled beer;;;
tropical fruit;rolls/buns;;;
sausage;rolls/buns;soda;;
fruit/vegetable juice;;;;
whole milk;cocoa drinks;shopping bags;;
grapes;root vegetables;other vegetables;yogurt;white bread
rolls/buns;margarine;;;
other vegetables;whole milk;yogurt;whipped/sour cream;meat spreads
ham;pork;citrus fruit;pip fruit;root vegetables
yogurt;dish cleaner;candles;;
sausage;whole milk;margarine;waffles;candles
cookware;;;;
pastry;chocolate;chocolate marshmallow;;
beverages;rolls/buns;fruit/vegetable juice;;
bottled beer;;;;
tropical fruit;whole milk;;;
tropical fruit;whole milk;yogurt;rolls/buns;pastry
whole milk;;;;
pork;rolls/buns;margarine;canned beer;napkins
canned beer;;;;
pork;frozen potato products;rolls/buns;pastry;soda
ice cream;specialty bar;;;
ice cream;;;;
packaged fruit/vegetables;whipped/sour cream;;;
frankfurter;UHT-milk;hard cheese;spread cheese;brown bread
yogurt;rolls/buns;specialty bar;;
pork;pip fruit;other vegetables;yogurt;domestic eggs
tropical fruit;pastry;fruit/vegetable juice;;
spread cheese;brown bread;canned beer;red/blush wine;
pastry;;;;
other vegetables;yogurt;whipped/sour cream;mayonnaise;domestic eggs
citrus fruit;pastry;;;
frankfurter;tropical fruit;pip fruit;sliced cheese;mayonnaise
chicken;tropical fruit;onions;other vegetables;butter milk
sausage;ham;rolls/buns;soda;white wine
frankfurter;root vegetables;frozen vegetables;white bread;bathroom cleaner
whole milk;pastry;semi-finished bread;;
frankfurter;sausage;chicken;citrus fruit;root vegetables
soda;bottled beer;shopping bags;;
sausage;white bread;coffee;soda;shopping bags
whole milk;specialty chocolate;;;
whole milk;dog food;cat food;soda;chocolate
brown bread;sparkling wine;;;
UHT-milk;;;;
hamburger meat;other vegetables;napkins;;
other vegetables;condensed milk;soda;newspapers;
whole milk;coffee;chocolate;shopping bags;
canned beer;waffles;chocolate;;
canned beer;;;;
male cosmetics;napkins;;;
bottled beer;;;;
newspapers;;;;
whole milk;;;;
yogurt;canned beer;;;
frozen meals;;;;
other vegetables;;;;
whole milk;;;;
other vegetables;whole milk;whipped/sour cream;coffee;flower (seeds)
soda;;;;
curd;dessert;rolls/buns;seasonal products;dishes
whole milk;ice cream;prosecco;;
bottled water;canned beer;white wine;specialty bar;shopping bags
citrus fruit;prosecco;specialty bar;shopping bags;
domestic eggs;;;;
newspapers;;;;
hamburger meat;berries;dessert;whipped/sour cream;shopping bags
detergent;;;;
cookware;;;;
pork;root vegetables;herbs;whole milk;frozen vegetables
canned beer;;;;
sausage;tropical fruit;cream cheese ;pastry;bottled water
soft cheese;frozen meals;domestic eggs;rolls/buns;cat food
canned fruit;;;;
frankfurter;ham;meat;pip fruit;berries
frankfurter;whole milk;rolls/buns;cling film/bags;shopping bags
berries;yogurt;specialty cheese;;
ice cream;;;;
sausage;meat;;;
whole milk;yogurt;roll products ;;
UHT-milk;;;;
whole milk;;;;
meat;frozen vegetables;soda;;
beef;citrus fruit;tropical fruit;root vegetables;other vegetables
yogurt;salt;coffee;specialty bar;softener
canned beer;shopping bags;;;
grapes;chocolate;;;
whole milk;;;;
whole milk;domestic eggs;;;
canned beer;;;;
tropical fruit;pip fruit;;;
onions;oil;dog food;bottled water;dish cleaner
whole milk;butter milk;cream cheese ;fruit/vegetable juice;
chicken;butter;;;
other vegetables;roll products ;;;
citrus fruit;hard cheese;;;
white wine;;;;
pork;citrus fruit;tropical fruit;grapes;root vegetables
